#gene	EvC.norm.abs.stat
CDKN2A	0.927105914
TXK	0.926098079
SWAP70	0.92593717
ABCD2	0.925666973
PRMT6	0.925429314
NXPE2	0.925224355
BBS1	0.925098488
KNTC1	0.924830545
ITGB1BP1	0.92471156
PDE8B	0.923711619
NDUFAF5	0.923642242
TIPARP	0.923630926
PTPRE	0.923185517
ARHGAP11A	0.922747077
OTUD6B	0.922369203
SERBP1	0.922350872
PDP1	0.922150966
PROX2	0.921803133
SPINT1	0.921397464
PLCB2	0.921345491
SLC23A3	0.921027586
ABCD4	0.920978118
GAL3ST4	0.920854504
NR2F6	0.920281327
GDPD3	0.920271045
RTKN	0.920214448
ITGB5	0.920135531
FLT4	0.919494431
SLC35A1	0.919438305
TSPAN10	0.919430678
TBCE	0.919172711
CD3EAP	0.91912323
THAP11	0.918903735
SCARB1	0.918748469
ARAF	0.918507334
METTL1	0.918414323
ZNF2	0.918246532
CRYBA4	0.917803177
CNOT7	0.91769101
FBXW4	0.917185286
BRD2	0.917050409
DYNC2LI1	0.917037962
IL21R	0.916758429
TYR	0.916502719
SEC22C	0.916490474
HSPA12A	0.916173756
NTRK1	0.916028233
PRKCQ	0.915469245
BIVM	0.91509963
FPR1	0.915066724
ZNF382	0.91502383
PPP1R1B	0.914724382
MIF4GD	0.91449086
ERI2	0.914470772
RPS25	0.914328468
LMAN2L	0.914131155
ANAPC10	0.914127908
CCDC160	0.914076009
TMEM129	0.913030231
IRF5	0.912083951
SGSM1	0.911865514
UGT2B17	0.911819054
ZNF691	0.911729526
ACTR3B	0.910229194
GNB4	0.910131
NAIF1	0.909853366
IPCEF1	0.90940134
E2F5	0.909186257
C11orf96	0.908910181
FCGR3A	0.908127555
ACRBP	0.9078395
DGKD	0.907794865
TNK2	0.907779397
PRF1	0.907494929
SLFN13	0.907078985
IRF1	0.906940449
LAMB1	0.906690602
RAVER2	0.906543913
SLC16A7	0.906426284
TMEM26	0.906293522
AP1M2	0.906230178
PAX9	0.906210033
DTD1	0.906114984
IQCE	0.905908227
SUMF1	0.905663682
SLC25A27	0.905572017
GSTO2	0.905103216
NUMBL	0.905063878
ACSM3	0.904878118
VPS29	0.904755262
SBK1	0.9047146
VPS36	0.904600506
HOXC4	0.90451681
MFSD8	0.904449745
CYB5RL	0.904317676
WDR6	0.903272012
HPDL	0.90302406
FBXO3	0.902848323
CYP20A1	0.901872883
NAP1L4	0.901828487
GRN	0.901819116
BMI1	0.901514575
DAPK2	0.901444073
IRX3	0.900990259
ADRB1	0.900871679
HSF5	0.900618088
GLRX2	0.900480067
ADCYAP1R1	0.900374935
HEY1	0.899935762
ADAMTS14	0.899052711
QARS1	0.899018949
POLE	0.898904516
E4F1	0.898725911
ANKRD61	0.898625507
UPK1B	0.898463993
VIPR1	0.898346873
PLA2G4B	0.898317373
CDC42	0.897812564
FAM50A	0.897739207
DNAJC24	0.897644746
CDC7	0.897642732
ZDHHC21	0.897540634
VPS35	0.897436999
KIF11	0.897435825
PANX1	0.897321515
GIMAP1	0.897249845
ZNF414	0.896649048
ZMYND19	0.896398672
GTF2E1	0.895367218
KAZALD1	0.895336625
FXYD3	0.895221818
NLRP1	0.894933561
SYT9	0.894834506
CDR2	0.894832073
AP1S3	0.894633274
MNAT1	0.894321067
F12	0.8940244
PRKCSH	0.893802694
VWA3A	0.893240099
CD180	0.893056195
UPP2	0.892946129
ETHE1	0.892536945
RHOBTB2	0.89246592
NHLRC2	0.892403506
RNPC3	0.892058839
ARFIP1	0.891952539
GRB10	0.891870505
GPRASP2	0.891741838
MPO	0.891455468
HSH2D	0.890776198
TMEM214	0.890420637
METTL2A	0.890384144
LGALS1	0.889862789
PASK	0.889837493
PDGFA	0.889658611
TNFRSF21	0.889571364
LCMT2	0.88956488
TRIM41	0.889060152
SH3GLB1	0.888881306
CCDC30	0.888327309
SEMA3G	0.888323915
LUC7L	0.888247192
RAB4A	0.888197979
CCL3	0.887590947
ETV5	0.887222167
VWC2	0.887117881
TSSK2	0.88697585
CNTN1	0.885750437
TRIL	0.885707062
CHST15	0.885666145
ETF1	0.884815696
RAPGEF4	0.884813437
TMEM183A	0.884671295
ACER2	0.884643682
RECQL5	0.884506273
MTHFR	0.884122213
SMAP2	0.883578916
MICALL2	0.883522404
LY6K	0.88327088
UMPS	0.883089662
NUDT7	0.882987416
FTSJ1	0.882782471
GTPBP2	0.882728812
ATP8A2	0.882399195
DERL2	0.882074352
IL1A	0.881900376
TMEM229A	0.881777413
BTBD2	0.880729451
UBOX5	0.880266635
NUP62CL	0.880181989
IQGAP3	0.880134445
PECR	0.879600889
TRMT61A	0.879586629
GRM1	0.879578642
POC1A	0.87939059
THPO	0.879302857
GTF2F1	0.879155217
GMEB1	0.879120752
TOE1	0.878445313
MAFK	0.878298441
DNAJA1	0.877629467
TCP11L2	0.877311976
AAAS	0.877006727
ETV4	0.876866335
ZMYM1	0.876700893
VPS11	0.87630191
FAM83F	0.876154585
NFE2	0.876130999
FRAT2	0.876074488
SLC25A19	0.875842889
IL18R1	0.875588179
FJX1	0.875573391
UCHL5	0.875502939
NCDN	0.875434223
FAM161A	0.875373812
TGFBR3	0.874919863
SPTLC3	0.874604671
PCDHGB6	0.874024746
CD200R1	0.873255884
ALDH7A1	0.872250434
TTC28	0.87213568
ZNF574	0.871788666
SCHIP1	0.871633324
ELMO1	0.871603813
FUNDC1	0.871540518
NTHL1	0.871093493
APOBEC3B	0.871007712
EPN3	0.870729962
THOC5	0.870698699
FOXP4	0.870056703
BBS9	0.869949288
ACOT7	0.869337178
KSR1	0.869023387
NTF3	0.868795373
CDC25A	0.868748274
SFXN4	0.868464169
DDX31	0.868310613
SACS	0.868275374
F2RL2	0.868155403
GLOD4	0.86814483
KISS1R	0.867830875
MCAM	0.867707681
CTU1	0.867127944
TMED2	0.866729452
ACAP3	0.866517984
FCHSD1	0.866469186
ATG3	0.865898308
KCTD9	0.865754413
CARS1	0.865664662
KIN	0.865456117
ANKRD22	0.865439099
KCNH7	0.865215169
PTGFR	0.865215169
CCDC61	0.864448436
TAF5	0.864250738
FNDC8	0.864180045
IQCA1	0.864180045
TRIM67	0.864180045
SMARCE1	0.863950612
ACAD10	0.86388566
CAMK2B	0.863191465
USP39	0.863133085
KLHDC8B	0.863006862
CTSO	0.862473791
SHE	0.862018992
CACNA1F	0.861840712
GNG3	0.861578756
CD93	0.861521697
ZNF362	0.861500233
GEMIN4	0.860932615
WSCD1	0.860884883
POLM	0.860684025
UBE2D3	0.860602017
OLFM4	0.860542464
TGM4	0.860542464
UBASH3A	0.860275717
CLVS1	0.859804458
IL16	0.859710895
GPRC5C	0.859173293
RUFY1	0.858457439
SH2D1A	0.858419036
NUBPL	0.857927784
OBSL1	0.857840254
HOXC8	0.857739556
FAM3A	0.857593846
CAPZA2	0.857471213
CHAC1	0.856955374
PCDHGA1	0.856747766
PTPN22	0.85646473
CHEK1	0.856410341
EVC	0.856338028
RASL10A	0.856024824
KIAA2013	0.855458631
TRPM1	0.855456333
ASB16	0.855183448
ATP1B4	0.855183448
BARX2	0.855183448
BMPR1B	0.855183448
CACNG8	0.855183448
FGF13	0.855183448
KCNN3	0.855183448
MCHR1	0.855183448
MMEL1	0.855183448
MSTN	0.855183448
PIP5K1B	0.855183448
POPDC3	0.855183448
PRRT4	0.855183448
PTX3	0.855183448
RP1	0.855183448
SCML2	0.855183448
TNR	0.855183448
WI2-2373I1.2	0.855183448
N4BP3	0.855163706
GLP2R	0.855074569
CNPY4	0.854808188
DDX59	0.854482791
DLGAP5	0.854301676
PAK4	0.854224881
FBLN2	0.854098819
ZFAND4	0.853982518
PPM1A	0.853845034
SPECC1	0.85370901
YWHAQ	0.853572253
PLXND1	0.85349224
MRPL50	0.853337141
NXPE4	0.853325413
NME2	0.853305301
PTCD1	0.853148644
WNT5A	0.852717671
CNTF	0.852634508
RPIA	0.852547767
ITPRIPL1	0.852434709
RSPH3	0.852412397
GNAO1	0.852045407
MEX3B	0.852044027
SARM1	0.85193746
KIF23	0.851730861
DUSP2	0.851565912
DLAT	0.851549177
AP1G2	0.850993687
PAQR4	0.850523594
TAOK2	0.850282124
ERLIN1	0.850218835
DOCK11	0.850098637
KLF16	0.850091311
TMEM175	0.849834865
BAG5	0.849042128
RASGRF2	0.848935189
PCDHGB1	0.84856462
PRRT2	0.84844897
LANCL2	0.848178529
LTBP4	0.848118186
TMEM240	0.847693766
GAB2	0.846886697
KLF10	0.846852469
HAAO	0.846342854
NAALAD2	0.846298746
RNF149	0.846076833
SGPP2	0.845805523
NOS3	0.845785605
MIOX	0.845439202
ZNF618	0.845377333
ADAMTS8	0.845098109
CHST9	0.845098109
HDX	0.845098109
RAPGEF3	0.84478582
KIF19	0.844772935
PIK3C2B	0.844725929
SETMAR	0.844463441
ZNF143	0.843848602
PRR15L	0.843433637
CLEC4C	0.842873222
LYVE1	0.842712318
CLDN12	0.842567761
ISG15	0.842506793
MCM8	0.842077379
MAGED1	0.841410264
RSPH9	0.841258275
RPL5	0.84092387
DOCK10	0.839311374
RBM12B	0.839200348
FMN1	0.838779709
NFX1	0.838630205
GSTM1	0.838627485
GLS2	0.837986054
UACA	0.837680652
DHX30	0.83745843
HNRNPH1	0.837392051
CASS4	0.837156774
PPM1D	0.836758873
EDN1	0.836313457
FAR1	0.836175574
CCL24	0.835775605
TTC12	0.835573092
CCDC89	0.835564408
MRPL39	0.835373944
DCK	0.835343904
FURIN	0.83485514
CDK5R1	0.834718603
C5orf30	0.834592543
HHIPL1	0.834132567
ISYNA1	0.834044178
TMEM25	0.834033448
LIME1	0.833976284
HNRNPL	0.833318025
WNT9B	0.832979263
BICC1	0.832923934
NR1H4	0.832608405
SPAG1	0.83253612
ING3	0.832226132
FBXO17	0.831885647
IGLON5	0.831543455
ZBTB2	0.831452889
RASAL1	0.831450004
TMEM150C	0.831059826
KLHL2	0.831030202
VSIG4	0.83094772
DNAJC17	0.830926786
SF3B4	0.830826524
PIK3C2G	0.830675684
OPHN1	0.830254221
MXI1	0.830008144
TMEM163	0.829591225
PKNOX1	0.829208667
SLC14A1	0.829122849
PDE6C	0.828970815
SH3BP1	0.828280827
TUBD1	0.827577546
FAM122B	0.827359734
DKK3	0.827201623
KITLG	0.826829481
TUT1	0.825809633
LTF	0.825807419
IP6K3	0.825334957
KCNN1	0.824622594
HINT3	0.82451828
TLR4	0.824478475
PROM1	0.824432769
ICA1	0.824310884
IFIT3	0.824114012
CRYM	0.823941275
CHST7	0.823877345
APLF	0.823451792
GPX8	0.822895009
GAD1	0.822763503
CCDC103	0.822721166
FMOD	0.822493792
RHOT2	0.822476895
MYLK3	0.822348445
ARRDC4	0.821950862
DOC2B	0.821846153
PDXP	0.821722813
ADAMTSL1	0.821634097
ZNF385B	0.821032368
RCN2	0.820855784
RNF13	0.819815151
MYH7B	0.81980374
ZNF184	0.81980374
NDUFS1	0.818699866
AGAP1	0.81834882
ELP6	0.818261808
PPIP5K1	0.818244623
C1orf216	0.817976336
PIBF1	0.817919747
FASTKD2	0.817713045
NCEH1	0.817369182
CDCA4	0.817274532
GEMIN8	0.817046513
DNM1	0.816951961
MOGAT1	0.816794842
CCR3	0.816774752
AFG3L1P	0.816558598
FRZB	0.816450594
NEK5	0.816369595
TC2N	0.816330015
PSD4	0.815994137
PSMB11	0.815783369
SLC15A4	0.815298042
RAD51	0.813686345
TACC3	0.813556864
C1orf189	0.813224032
ZBTB49	0.812810243
SRMS	0.812324298
TMEM100	0.812115236
DMWD	0.811468612
CDKN1B	0.810592769
HAUS7	0.810420753
IP6K1	0.810122329
CS	0.809979452
CORO1C	0.809819092
JAKMIP1	0.80975897
TSPYL2	0.809519313
SLC24A3	0.809116834
SNX32	0.809082899
DPF3	0.809079092
ZNF366	0.808538567
ZNF367	0.808286799
LDLRAD2	0.808240869
SH3RF2	0.808240869
SRSF12	0.808240869
TMEM130	0.808240869
CELSR2	0.807542869
RASGRP1	0.80719746
PCDH7	0.80617961
EMC2	0.806045949
HERPUD2	0.80587167
CLIC6	0.805753493
NAAA	0.80572445
STX6	0.805604155
DNAI1	0.805526386
ANKRA2	0.805301115
PPIL6	0.805212153
FMNL3	0.804585692
CDH1	0.80426182
AQP4	0.804141686
MRPS2	0.80368182
IFT57	0.803653907
SPATA5L1	0.803329364
ELL	0.803238283
ESRP1	0.803128851
CDKL4	0.802987925
FSD2	0.802961204
CAPN1	0.802690713
C17orf107	0.802641254
CDAN1	0.801626554
PSMF1	0.801465032
PCDHB12	0.801020956
GTF3C5	0.801007653
EFS	0.800961782
AP2A1	0.800726565
B4GALT3	0.800524792
CYP2S1	0.800497824
TLR1	0.799890155
OSTC	0.799638832
GALC	0.799509292
CDKL3	0.799052226
CTDNEP1	0.798909477
SLC35A4	0.798635873
SNRPG	0.7985263
AMH	0.798436029
OCIAD2	0.798402889
PLAG1	0.798359916
CNR1	0.797692417
PRICKLE2	0.797296153
UBA3	0.796917343
SEMA3D	0.796401669
HEBP2	0.795693455
DNAJC11	0.795281201
FBXO44	0.795082818
UNK	0.794906511
MAMLD1	0.794514485
CHST14	0.794360189
FBXO9	0.794212406
TRIM10	0.794178482
NUDT15	0.79400575
CREG2	0.793931028
WDR89	0.793833523
CR2	0.793773943
SLIT2	0.793428659
ALDH18A1	0.793142852
TRMT13	0.793118022
PRKCZ	0.792771808
PPM1J	0.792494003
TUBGCP2	0.792187664
GLIPR2	0.791974346
MAPK7	0.791420137
RFXAP	0.790968864
HSPA1A	0.790563505
SLC26A4	0.790546719
NBN	0.790275245
INHBB	0.790171341
TEX9	0.790121504
CYP2AB1P	0.789985463
RPA3	0.789581358
SRPX2	0.789173985
ASS1	0.789117794
ZNF672	0.789017667
TM2D1	0.78841357
BBS2	0.788384808
SELE	0.788144632
E2F7	0.787640933
SPIRE2	0.787632074
GPR135	0.7873355
CCDC92	0.786948665
TMEM218	0.786722017
NUP107	0.786550092
TMEM117	0.786517732
KBTBD8	0.786239413
KCNMB1	0.785934833
SHOX2	0.785934833
ZNF442	0.785703316
VAV1	0.785560678
SLC39A12	0.785254889
TMPRSS11E	0.785254889
FBXW8	0.785237112
ACSF2	0.784851361
ITGA9	0.784554604
ABCC4	0.784534555
RASD1	0.783820619
KIFC1	0.783755693
STAC	0.783494428
ZCWPW2	0.783401524
FAM122A	0.783391096
PIGV	0.783358785
PLK4	0.783319612
ALG13	0.783046934
ZBTB37	0.782919389
HS3ST6	0.782787856
B4GALNT4	0.782320827
C1orf162	0.781677882
STK39	0.781133326
FOLR1	0.780928651
ADCK1	0.780678815
EXO1	0.780561047
TRIM46	0.780490071
KIF14	0.780464603
SUSD1	0.780140942
SLC38A9	0.779978005
PPTC7	0.779040435
NOSIP	0.779014091
ABT1	0.77898166
PLEKHN1	0.77897166
APBA2	0.778411978
SH3YL1	0.778121052
VGLL3	0.777956319
SLC17A2	0.777948357
TMEM108	0.777917818
SKP2	0.77786149
CDKN2AIP	0.777840447
NYNRIN	0.777435012
CSK	0.777235142
ADH7	0.777214506
TRMT10A	0.776949038
SYCE1	0.776946723
USP30	0.776711619
TBC1D1	0.776706554
SCMH1	0.776667449
DNASE1	0.776554955
GSR	0.776509204
MSR1	0.77647642
MAP4K2	0.776454884
WDR41	0.776387314
IGF2	0.776354554
ELOVL1	0.776301795
ETV1	0.7762903
RNASE6	0.776045073
SGIP1	0.775850356
OR2AG2	0.775789687
TRAFD1	0.775697927
NAA16	0.775355234
PIWIL2	0.774602706
ZNF277	0.773969125
LYRM7	0.773755591
UNC45A	0.773679306
GPM6B	0.773529651
ANKRD37	0.773418862
RNF8	0.773390781
KIRREL1	0.773338244
CD160	0.772706701
NHSL2	0.772153813
PRUNE2	0.772138973
SAMD14	0.771994457
QSOX2	0.771620591
PRPF40B	0.771240298
HS1BP3	0.771005864
PCDHGB2	0.770469281
SPPL3	0.770038036
AHRR	0.769863732
ARNT2	0.769678211
FABP12	0.769678211
GPR88	0.769678211
PPM1N	0.769678211
CD226	0.769613847
ASB3	0.769594737
SEMA6A	0.769230321
LCA5	0.768866136
INPP4B	0.768860568
EIF2S3	0.768108116
GABRG1	0.767997971
OR5M11	0.767997971
NEIL3	0.76764712
WDR4	0.767502172
UFM1	0.767486599
MMP3	0.767124651
LRP11	0.767045683
STEAP1	0.766908021
TNFRSF1A	0.766802984
ACAD11	0.766707861
PTPRN	0.766531088
TNNI3	0.766531088
MRS2	0.766171418
EPHA7	0.766103365
C17orf100	0.766062833
S100A14	0.766062833
SLC35F3	0.766062833
B3GNT3	0.765846124
CD27	0.765795024
NFKBIA	0.765669248
SLC6A4	0.765555383
PLA2R1	0.765365124
FRRS1	0.76523746
TAF1C	0.764926006
ABCC12	0.764829146
INTS10	0.764616296
NLRP10	0.764525269
MLLT3	0.76389984
NRG1	0.763736933
CENPJ	0.763732188
SDC3	0.763061683
PABPC4	0.763025512
ZNF513	0.762990977
RNF32	0.762794947
FAM71F2	0.762080643
PCDHA6	0.762080643
UNC5CL	0.762080643
GGA1	0.761860745
RRNAD1	0.761855875
CCDC125	0.761592544
ST6GALNAC4	0.761301939
VPS37C	0.761167493
ZNF43	0.761039419
OPN1SW	0.760489676
SH3TC1	0.760274996
CLK1	0.76025292
RAP1GAP2	0.76009748
SRSF10	0.760058124
HSF1	0.760009456
UPF3A	0.759970875
MYH14	0.759807194
KRI1	0.759715143
PCSK2	0.759411293
MPI	0.759354226
ZNHIT3	0.759133886
TAF9B	0.759022691
PLSCR3	0.758743897
SLC9A8	0.758568336
SERP1	0.758557347
SUPT7L	0.758236979
SGK3	0.758233709
RALGPS2	0.758206493
DUSP6	0.758004145
XRCC6	0.757821062
VSIG2	0.757689528
OR2V1	0.757336697
MKNK2	0.757182779
RTN1	0.757134202
GRIN3B	0.757039802
CA5A	0.757034342
BTF3L4	0.75690249
GUCA1B	0.756814151
HLA-DOB	0.75647944
IZUMO1	0.756286496
DHX34	0.7562176
DQX1	0.755980691
AKAP4	0.755813455
BOC	0.755799491
MAPK8IP1	0.755733896
AGBL2	0.755491645
BFSP2	0.755491645
CTF2P	0.755491645
FGF10	0.755491645
GALR3	0.755491645
IL17D	0.755491645
LALBA	0.755491645
LY6G6C	0.755491645
NLRP5	0.755491645
OTOS	0.755491645
SFRP2	0.755491645
RAB8B	0.755483809
YPEL4	0.755301032
SSPO	0.755176993
MAPT	0.755042272
DARS2	0.754948087
EID3	0.754864677
KIF18B	0.754723311
CA9	0.754107815
RPS24	0.753999712
GTPBP4	0.753717728
SRSF4	0.75370819
PRDM4	0.753505389
TMC6	0.753230318
DTL	0.753148728
IER2	0.753142634
POLR2K	0.752997721
DCTN1	0.752837957
LRRC17	0.752770647
FCHO1	0.752578191
POLR1E	0.752229708
SCCPDH	0.752048489
LAPTM4A	0.751688184
UNC13A	0.75125915
DCBLD2	0.751248521
RBM45	0.750886725
SUSD4	0.750842315
FAM171A1	0.750667589
ALDH1L2	0.750529543
MAML2	0.750333629
CANT1	0.750312825
ELL3	0.750181227
DIS3L	0.750057457
PCGF2	0.750013509
EFNB1	0.749850106
NDUFB6	0.749709775
ARMC2	0.749391654
DARS1	0.749286816
RPS27L	0.74908629
CNPY3	0.748976002
GALNT12	0.748081829
ST14	0.747782793
PLS1	0.747538214
CKAP2L	0.747464348
GULOP	0.747249366
APC2	0.746869793
DSG1	0.746587681
MPV17L	0.746455055
LOX	0.746372124
AURKB	0.74616448
SLC39A7	0.745930846
RAB32	0.745474422
REPIN1	0.745257449
GNB1L	0.744939633
PHF14	0.744689393
BBS12	0.744635159
SP6	0.744634774
CALCOCO1	0.744555185
TMEM158	0.744540186
RALBP1	0.744437127
RAB3B	0.744175677
MED17	0.743958163
MEIOB	0.743948532
DISP1	0.743845709
LEFTY1	0.743793425
RRP1	0.743691031
RBM19	0.743444847
OTUD3	0.743430404
ZNF334	0.743074808
C8orf48	0.742826286
DCTN4	0.742442035
DNAJC14	0.7422211
THUMPD2	0.741870874
WT1	0.741793372
GIMAP4	0.741756641
THTPA	0.741679084
SH2D2A	0.741656184
PMEL	0.741327413
GZMA	0.741086726
KIAA0895L	0.741019871
HEY2	0.740900295
MARS2	0.740888291
SSX2IP	0.740654088
FLRT3	0.740427759
PGPEP1	0.740151927
OSGEPL1	0.740058152
RHOB	0.739988307
CAPN5	0.739727671
ZFP37	0.739668419
WDR36	0.739611122
TNFRSF1B	0.739027027
FEN1	0.738266274
ANGPT2	0.738023819
WHAMM	0.737633435
GTF2E2	0.737423359
EHD4	0.737323286
C2CD4C	0.737190415
TMEM41B	0.737094386
H4C4	0.737064241
BAP1	0.736733739
HAS3	0.736545863
ITGA2	0.736497981
RBAK	0.736396276
SRRT	0.736243251
ATP6V1G2	0.736099371
CREB5	0.736081855
PCDHB6	0.736081855
HSBP1L1	0.736007109
FOXJ1	0.735811749
COLQ	0.735792202
HMBOX1	0.735545137
NOP58	0.735200066
SDK2	0.735093585
CHPT1	0.734900305
ATL2	0.734332946
NEB	0.734129489
DNAJB7	0.73371059
IL7	0.733294644
SRRM3	0.733114726
HEXB	0.732863455
ZYX	0.732720714
SIPA1	0.732581981
NUDT13	0.732407869
INO80C	0.732374157
TBL2	0.73227633
CHPF2	0.732209897
HOXB7	0.732159388
PTBP2	0.73185575
KCNJ2	0.731818944
ATP1A3	0.731805339
PRSS8	0.73145045
SUCNR1	0.73136892
LGI3	0.731315629
CKLF	0.731091633
CCDC114	0.730922166
NDRG1	0.730698769
SLC52A3	0.730648148
C11orf95	0.730522968
RUFY2	0.730487158
SLC17A9	0.730466116
AMZ2	0.729891269
DISP2	0.729662595
A2M	0.729373497
COIL	0.729125204
SPACA1	0.72893144
PSME3IP1	0.728546493
IFI16	0.728407691
PRPF38A	0.728014042
UBE2O	0.727908512
JAK3	0.727655882
GRB2	0.727602694
CATSPER2	0.727591006
TMEM215	0.727222056
NCBP1	0.726967603
CLIC5	0.726444142
CTLA4	0.726320738
MDGA1	0.726320738
CRLF3	0.726288794
SMG5	0.726136005
DDB2	0.726029893
PRKD2	0.725940836
CCDC8	0.725511568
CRLF1	0.725374293
CAPS2	0.724451426
LHFPL4	0.724234046
SUN3	0.723789677
SLC7A8	0.723399116
BACE2	0.723304812
CTSG	0.723147922
KLF4	0.723112732
PSTK	0.722887936
TYW3	0.722857896
CDK11B	0.722786044
CC2D1A	0.722288508
GMPPA	0.722087677
GABRA3	0.721492922
TBC1D9	0.721450606
SQLE	0.721384845
SGPP1	0.721233985
HPGDS	0.720970278
MIPEP	0.720927512
DACT3	0.720700754
RUNX1T1	0.720678581
BEND6	0.720647905
B3GALNT1	0.720632915
EXOC7	0.720572845
TRIM28	0.720551188
CD19	0.720495732
NXF1	0.720353458
GAS2L3	0.720201167
MEGF6	0.719545298
VKORC1L1	0.719323001
FANCG	0.718839323
WLS	0.718698868
GGN	0.718569834
SLCO3A1	0.718271118
TERF2IP	0.717447692
JRK	0.717335193
FGR	0.71718514
TNFSF8	0.717171924
PCIF1	0.716852569
LNX1	0.716596029
COL4A3	0.716343987
YWHAE	0.715999033
SLC13A1	0.715860823
SRCIN1	0.715397745
IMMT	0.71522778
ENY2	0.714996545
PAK1	0.71498754
SIAH1	0.714661496
CASP1	0.71311759
C11orf54	0.712713492
SDK1	0.712457005
SPINK4	0.711406905
RHOT1	0.711338708
PDIK1L	0.711125888
KIF2C	0.711040828
SULT1C2	0.710478859
MMS22L	0.709858269
HS3ST3A1	0.709594711
KRT8	0.709472259
PEX5	0.709469871
ACR	0.709367981
FXYD2	0.709367981
STC1	0.709367981
ENC1	0.709333344
ESYT1	0.709298124
SRI	0.709101802
SULF2	0.708866834
FBLN7	0.708795148
CNGA2	0.708706209
COX4I2	0.708706209
DUOXA1	0.708706209
GPR85	0.708706209
GUCA2B	0.708706209
HOXD10	0.708706209
LRRC9	0.708706209
LRRN2	0.708706209
NPAS3	0.708706209
SGCD	0.708706209
TGM3	0.708706209
XYLT1	0.708706209
CSRNP1	0.707343806
PEG10	0.706742093
SCAMP2	0.706284576
KATNB1	0.706096369
MMACHC	0.705800877
DOK7	0.705135179
SLC25A40	0.704901273
PRICKLE1	0.704674971
FOXRED1	0.704509512
ADHFE1	0.704367445
SLC39A5	0.703935373
SDS	0.703413384
NTN1	0.703313111
ANO2	0.703300542
NAGPA	0.703206132
ITFG2	0.702966566
KLRK1	0.702853277
IFT74	0.702500592
FFAR2	0.702422029
MRGPRE	0.702397381
GRB14	0.702269783
CPT1A	0.702175348
NRXN3	0.702046642
APBB1	0.701594075
VPS45	0.701509342
MFSD10	0.700930433
RRP12	0.700884191
VIL1	0.700726317
RBM34	0.700309586
RAB18	0.700035671
MASP2	0.699992094
FAM3C	0.69981465
CLCC1	0.699102783
AP3S2	0.699046281
ZNF454	0.698218828
ICAM4	0.698180062
POLE2	0.697849437
TJAP1	0.697687759
PTN	0.697390486
LETM2	0.697378456
SSPN	0.69732841
FGL1	0.69721878
VRK2	0.696580335
AGBL3	0.696471844
GPM6A	0.69644357
CLDN6	0.696406305
EDA2R	0.696400118
TMEM79	0.696111757
ZW10	0.696019008
DMRT2	0.695941129
FHDC1	0.695815794
CWF19L1	0.695494041
RAB22A	0.695255031
NXNL1	0.694864824
ESM1	0.694819831
NUCB2	0.694762997
IL18RAP	0.694250184
RNF39	0.694032656
TMEM150B	0.693197091
BTD	0.693182339
TCTE3	0.692977166
CLIP3	0.692941066
GFRA2	0.692844334
WWP2	0.692677813
C17orf58	0.692661536
B4GALT1	0.692597032
SRSF6	0.692424177
PCDHGA11	0.692085812
NPLOC4	0.692000291
ATG9B	0.691935171
PFKP	0.691917108
CCDC88C	0.691822962
ATP8B5P	0.691804766
NIPAL1	0.691725513
INTS9	0.69156851
TCF7L1	0.691406871
IRF9	0.691399899
IL18BP	0.691208173
HOMER3	0.691164598
WNT9A	0.690904741
OSBPL1A	0.690420862
POU5F2	0.690365809
BHLHB9	0.689790283
NKX2-6	0.689383334
CDK5RAP1	0.689256866
CYP17A1	0.689194977
SLC7A15P	0.689076447
CRMP1	0.689047614
ANGPT1	0.688883007
PRDM11	0.68865176
APLNR	0.688612025
MAP4K1	0.688499904
CACNA1E	0.68831184
RAB2B	0.688156729
GAPT	0.688073437
TP53I11	0.687600693
BRF2	0.687414075
PROKR1	0.687034296
CKMT1A	0.686801626
SLC49A3	0.686275918
PROC	0.686247948
SLC15A5	0.686224435
MARCKS	0.685969199
PRKG1	0.685901337
TRAF3IP3	0.685864262
PDK1	0.685843485
HIP1R	0.685501345
UBR7	0.68537239
ANGEL2	0.685344947
SH3PXD2B	0.685332966
SNX33	0.685099134
LAPTM4B	0.685050032
DNAJC21	0.685044753
NPTX1	0.684874468
JPH1	0.684770561
PLA2G2D	0.684713344
EMP2	0.684396009
HNRNPF	0.684182239
SRF	0.684163426
OBI1	0.683910555
ELAC2	0.683870211
SLC4A9	0.683496649
DCAF8	0.683205308
TRAIP	0.682446677
SPRY1	0.681760563
ATP1B3	0.681080224
CD86	0.680950199
KBTBD2	0.680486043
ABCG5	0.680012278
SERPINF2	0.679795287
AS3MT	0.679628324
STAM2	0.678896398
SLC30A6	0.678842628
POLRMT	0.678668785
P4HA2	0.678500419
C19orf67	0.678350773
BUD13	0.678147122
SPCS2	0.678032308
IGDCC4	0.677744874
LIG1	0.677330723
MRPS36	0.677200105
TRIM8	0.677133938
NEK2	0.676628965
DNASE2B	0.676618512
ELK1	0.676573057
SYTL3	0.676391999
PPT2	0.67625003
MAP3K9	0.676007983
COL6A5	0.675228955
C19orf33	0.67518804
MAEA	0.675006214
SRPX	0.674460101
PDIA5	0.673911597
LIN52	0.673876503
KCNH3	0.673833414
RBM46	0.673833414
CTTNBP2	0.673480319
C2orf81	0.673098627
MOGS	0.673069351
FAM114A1	0.672860829
EFNA5	0.67284417
TMEM33	0.672567994
SLC4A5	0.672401001
